task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1760,Objects Layout,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level3 sample4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level3_sample4
1761,Objects Layout,4,1,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level4 sample1,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level4_sample1
1762,Objects Layout,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level4 sample2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level4_sample2
1763,Objects Layout,5,0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level4 sample3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level4_sample3
1764,Objects Layout,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level4 sample4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level4_sample4
1765,Objects Layout,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level5 sample1,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level5_sample1
1766,Objects Layout,5,0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level5 sample2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level5_sample2
1767,Objects Layout,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level5 sample3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level5_sample3
1768,Objects Layout,5,0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl between the plate and the ramekin and place it on the plate,pick up the black bowl between the plate and the ramekin and place it on the plate level5 sample4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_level5_sample4
1769,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,10,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 10,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_10
1770,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,11,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 11,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_11
1771,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,14,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 14,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_14
1772,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,15,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 15,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_15
1773,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,16,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 16,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_16
1774,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,17,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 17,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_17
1775,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,20,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 20,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_20
1776,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,21,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 21,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_21
1777,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,22,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 22,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_22
1778,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,24,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 24,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_24
1779,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,25,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 25,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_25
1780,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,26,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 26,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_26
1781,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,27,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 27,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_27
1782,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,28,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 28,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_28
1783,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,29,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 29,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_29
1784,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,3,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 3,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_3
1785,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,30,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 30,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_30
1786,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,4,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 4,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_4
1787,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,5,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 5,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_5
1788,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,7,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 7,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_7
1789,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,9,,pick up the black bowl from,pick up the black bowl from table center and place it on the plate add 9,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_add_9
1790,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,,1,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level1 sample1,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level1_sample1
1791,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,,1,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level1 sample2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level1_sample2
1792,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,,1,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level1 sample3,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level1_sample3
1793,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,,1,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level1 sample4,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level1_sample4
1794,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,2,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level2 sample1,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level2_sample1
1795,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,2,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level2 sample2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level2_sample2
1796,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,2,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level2 sample3,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level2_sample3
1797,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,,3,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level3 sample1,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level3_sample1
1798,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,3,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level3 sample2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level3_sample2
1799,Objects Layout,3,2,pick_up_the_black_bowl_from,,,,,,,,,,,,,3,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level3 sample3,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level3_sample3
1800,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,3,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level3 sample4,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level3_sample4
1801,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,4,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level4 sample1,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level4_sample1
1802,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,4,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level4 sample2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level4_sample2
1803,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,4,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level4 sample3,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level4_sample3
1804,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,5,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level5 sample1,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level5_sample1
1805,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,5,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level5 sample2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level5_sample2
1806,Objects Layout,4,1,pick_up_the_black_bowl_from,,,,,,,,,,,,,5,pick up the black bowl from,pick up the black bowl from table center and place it on the plate level5 sample4,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_level5_sample4
1807,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,1,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_1
1808,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,10,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 10,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_10
1809,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,11,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 11,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_11
1810,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,12,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 12,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_12
1811,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,13,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 13,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_13
1812,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,15,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 15,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_15
1813,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,16,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 16,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_16
1814,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,17,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 17,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_17
1815,Objects Layout,5,0,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,18,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 18,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_18
1816,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,19,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 19,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_19
1817,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,20,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 20,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_20
1818,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,21,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 21,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_21
1819,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,22,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 22,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_22
1820,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,23,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 23,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_23
1821,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,24,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 24,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_24
1822,Objects Layout,5,0,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,25,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 25,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_25
1823,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,26,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 26,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_26
1824,Objects Layout,5,0,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,27,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 27,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_27
1825,Objects Layout,5,0,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,28,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 28,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_28
1826,Objects Layout,5,0,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,29,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 29,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_29
1827,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,3,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_3
1828,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,30,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 30,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_30
1829,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,5,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 5,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_5
1830,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,7,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 7,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_7
1831,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,8,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 8,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_8
1832,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,9,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate add 9,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_add_9
1833,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level1 sample1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level1_sample1
1834,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level1 sample2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level1_sample2
1835,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level1 sample3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level1_sample3
1836,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level1 sample4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level1_sample4
1837,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level2 sample1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level2_sample1
1838,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level2 sample2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level2_sample2
1839,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level2 sample3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level2_sample3
1840,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level2 sample4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level2_sample4
1841,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level3 sample1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level3_sample1
1842,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level3 sample2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level3_sample2
1843,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level3 sample3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level3_sample3
1844,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level3 sample4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level3_sample4
1845,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level4 sample1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level4_sample1
1846,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level4 sample2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level4_sample2
