task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1842,Sensor Noise,2,3,put_the_bowl_on_the_plate,0,0,100,0,0,0,glass blur,8,,,,,,put the bowl on the plate,put the bowl on the plate view 0 0 100 0 0 initstate 0 noise 48,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_48
1843,Sensor Noise,2,3,put_the_bowl_on_the_plate,0,0,100,0,0,0,glass blur,9,,,,,,put the bowl on the plate,put the bowl on the plate view 0 0 100 0 0 initstate 0 noise 49,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_49
1844,Sensor Noise,2,3,put_the_bowl_on_the_plate,0,0,100,0,0,0,glass blur,10,,,,,,put the bowl on the plate,put the bowl on the plate view 0 0 100 0 0 initstate 0 noise 50,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_50
1845,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,1,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 1,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_1
1846,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,2,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 2,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_2
1847,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,3,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 3,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_3
1848,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,4,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 4,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_4
1849,Sensor Noise,3,2,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,5,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 5,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_5
1850,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,6,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 6,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_6
1851,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,7,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 7,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_7
1852,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,8,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 8,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_8
1853,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,9,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 9,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_9
1854,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,motion blur,10,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 10,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_10
1855,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,1,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 11,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_11
1856,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,2,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 12,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_12
1857,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,3,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 13,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_13
1858,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,4,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 14,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_14
1859,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,5,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 15,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_15
1860,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,6,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 16,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_16
1861,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,8,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 18,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_18
1862,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,9,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 19,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_19
1863,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,gaussian blur,10,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 20,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_20
1864,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,3,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 23,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_23
1865,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,4,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 24,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_24
1866,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,5,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 25,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_25
1867,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,6,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 26,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_26
1868,Sensor Noise,3,2,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,7,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 27,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_27
1869,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,8,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 28,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_28
1870,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,9,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 29,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_29
1871,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,zoom blur,10,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 30,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_30
1872,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,fog,2,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 32,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_32
1873,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,fog,3,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 33,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_33
1874,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,fog,4,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 34,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_34
1875,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,fog,5,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 35,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_35
1876,Sensor Noise,1,4,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,fog,6,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 36,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_36
1877,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,fog,7,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 37,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_37
1878,Sensor Noise,2,3,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,1,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 41,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_41
1879,Sensor Noise,3,2,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,3,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 43,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_43
1880,Sensor Noise,3,2,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,4,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 44,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_44
1881,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,5,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 45,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_45
1882,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,6,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 46,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_46
1883,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,7,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 47,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_47
1884,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,8,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 48,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_48
1885,Sensor Noise,5,0,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,9,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 49,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_49
1886,Sensor Noise,4,1,put_the_wine_bottle_on_the_rack,0,0,100,0,0,0,glass blur,10,,,,,,put the wine bottle on the rack,put the wine bottle on the rack view 0 0 100 0 0 initstate 0 noise 50,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_50
1887,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,10,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 10,open_the_middle_drawer_of_the_cabinet_add_10
1888,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,11,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 11,open_the_middle_drawer_of_the_cabinet_add_11
1889,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,12,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 12,open_the_middle_drawer_of_the_cabinet_add_12
1890,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,13,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 13,open_the_middle_drawer_of_the_cabinet_add_13
1891,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,14,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 14,open_the_middle_drawer_of_the_cabinet_add_14
1892,Objects Layout,3,2,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,15,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 15,open_the_middle_drawer_of_the_cabinet_add_15
1893,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,16,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 16,open_the_middle_drawer_of_the_cabinet_add_16
1894,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,18,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 18,open_the_middle_drawer_of_the_cabinet_add_18
1895,Objects Layout,3,2,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,19,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 19,open_the_middle_drawer_of_the_cabinet_add_19
1896,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,2,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 2,open_the_middle_drawer_of_the_cabinet_add_2
1897,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,20,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 20,open_the_middle_drawer_of_the_cabinet_add_20
1898,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,21,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 21,open_the_middle_drawer_of_the_cabinet_add_21
1899,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,22,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 22,open_the_middle_drawer_of_the_cabinet_add_22
1900,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,23,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 23,open_the_middle_drawer_of_the_cabinet_add_23
1901,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,24,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 24,open_the_middle_drawer_of_the_cabinet_add_24
1902,Objects Layout,3,2,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,25,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 25,open_the_middle_drawer_of_the_cabinet_add_25
1903,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,26,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 26,open_the_middle_drawer_of_the_cabinet_add_26
1904,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,27,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 27,open_the_middle_drawer_of_the_cabinet_add_27
1905,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,28,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 28,open_the_middle_drawer_of_the_cabinet_add_28
1906,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,29,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 29,open_the_middle_drawer_of_the_cabinet_add_29
1907,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,30,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 30,open_the_middle_drawer_of_the_cabinet_add_30
1908,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,5,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 5,open_the_middle_drawer_of_the_cabinet_add_5
1909,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,7,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 7,open_the_middle_drawer_of_the_cabinet_add_7
1910,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,8,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 8,open_the_middle_drawer_of_the_cabinet_add_8
1911,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet,,,,,,,,,,,,9,,open the middle drawer of the cabinet,open the middle drawer of the cabinet add 9,open_the_middle_drawer_of_the_cabinet_add_9
1912,Objects Layout,1,4,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,1,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level1 sample1,open_the_middle_drawer_of_the_cabinet_moved_level1_sample1
1913,Objects Layout,3,2,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,1,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level1 sample2,open_the_middle_drawer_of_the_cabinet_moved_level1_sample2
1914,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,1,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level1 sample3,open_the_middle_drawer_of_the_cabinet_moved_level1_sample3
1915,Objects Layout,2,3,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,1,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level1 sample4,open_the_middle_drawer_of_the_cabinet_moved_level1_sample4
1916,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,2,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level2 sample1,open_the_middle_drawer_of_the_cabinet_moved_level2_sample1
1917,Objects Layout,4,1,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,2,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level2 sample2,open_the_middle_drawer_of_the_cabinet_moved_level2_sample2
1918,Objects Layout,4,1,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,2,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level2 sample4,open_the_middle_drawer_of_the_cabinet_moved_level2_sample4
1919,Objects Layout,4,1,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,3,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level3 sample1,open_the_middle_drawer_of_the_cabinet_moved_level3_sample1
1920,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,3,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level3 sample2,open_the_middle_drawer_of_the_cabinet_moved_level3_sample2
1921,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,3,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level3 sample3,open_the_middle_drawer_of_the_cabinet_moved_level3_sample3
1922,Objects Layout,4,1,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,3,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level3 sample4,open_the_middle_drawer_of_the_cabinet_moved_level3_sample4
1923,Objects Layout,4,1,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,4,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level4 sample1,open_the_middle_drawer_of_the_cabinet_moved_level4_sample1
1924,Objects Layout,3,2,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,4,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level4 sample2,open_the_middle_drawer_of_the_cabinet_moved_level4_sample2
1925,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,4,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level4 sample3,open_the_middle_drawer_of_the_cabinet_moved_level4_sample3
1926,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,4,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level4 sample4,open_the_middle_drawer_of_the_cabinet_moved_level4_sample4
1927,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,5,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level5 sample1,open_the_middle_drawer_of_the_cabinet_moved_level5_sample1
1928,Objects Layout,4,1,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,5,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level5 sample2,open_the_middle_drawer_of_the_cabinet_moved_level5_sample2
1929,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,5,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level5 sample3,open_the_middle_drawer_of_the_cabinet_moved_level5_sample3
1930,Objects Layout,5,0,open_the_middle_drawer_of_the_cabinet_moved,,,,,,,,,,,,,5,open the middle drawer of the cabinet moved,open the middle drawer of the cabinet moved level5 sample4,open_the_middle_drawer_of_the_cabinet_moved_level5_sample4
1931,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,10,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 10,open_the_top_drawer_and_put_the_bowl_inside_add_10
1932,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,11,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 11,open_the_top_drawer_and_put_the_bowl_inside_add_11
1933,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,13,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 13,open_the_top_drawer_and_put_the_bowl_inside_add_13
1934,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,14,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 14,open_the_top_drawer_and_put_the_bowl_inside_add_14
1935,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,15,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 15,open_the_top_drawer_and_put_the_bowl_inside_add_15
1936,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,16,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 16,open_the_top_drawer_and_put_the_bowl_inside_add_16
1937,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,17,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 17,open_the_top_drawer_and_put_the_bowl_inside_add_17
1938,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,18,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 18,open_the_top_drawer_and_put_the_bowl_inside_add_18
1939,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,19,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 19,open_the_top_drawer_and_put_the_bowl_inside_add_19
1940,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,2,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 2,open_the_top_drawer_and_put_the_bowl_inside_add_2
1941,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,20,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 20,open_the_top_drawer_and_put_the_bowl_inside_add_20
1942,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,22,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 22,open_the_top_drawer_and_put_the_bowl_inside_add_22
1943,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,23,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 23,open_the_top_drawer_and_put_the_bowl_inside_add_23
1944,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,24,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 24,open_the_top_drawer_and_put_the_bowl_inside_add_24
1945,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,25,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 25,open_the_top_drawer_and_put_the_bowl_inside_add_25
1946,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,26,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 26,open_the_top_drawer_and_put_the_bowl_inside_add_26
1947,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,27,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 27,open_the_top_drawer_and_put_the_bowl_inside_add_27
1948,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,28,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 28,open_the_top_drawer_and_put_the_bowl_inside_add_28
1949,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,29,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 29,open_the_top_drawer_and_put_the_bowl_inside_add_29
1950,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,3,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 3,open_the_top_drawer_and_put_the_bowl_inside_add_3
1951,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,30,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 30,open_the_top_drawer_and_put_the_bowl_inside_add_30
1952,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,4,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 4,open_the_top_drawer_and_put_the_bowl_inside_add_4
1953,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,5,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 5,open_the_top_drawer_and_put_the_bowl_inside_add_5
